프레임번호,타임스탐프_초,단순분류,정상확률,포트홀확률,신뢰도,CP클래스,CP클래스번호,파일경로
0,0.0,정상,0.6040,0.3960,0.6040,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000000_0.000s.jpg
1,0.050050002315779725,정상,0.6174,0.3826,0.6174,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000001_0.050s.jpg
2,0.10010000463155945,정상,0.5839,0.4161,0.5839,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000002_0.100s.jpg
3,0.15015000694733918,정상,0.6088,0.3912,0.6088,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000003_0.150s.jpg
4,0.2002000092631189,정상,0.6202,0.3798,0.6202,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000004_0.200s.jpg
5,0.25025001157889865,정상,0.6164,0.3836,0.6164,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000005_0.250s.jpg
6,0.30030001389467836,정상,0.5530,0.4470,0.5530,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000006_0.300s.jpg
7,0.3503500162104581,정상,0.5658,0.4342,0.5658,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000007_0.350s.jpg
8,0.4004000185262378,정상,0.6165,0.3835,0.6165,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000008_0.400s.jpg
9,0.4504500208420175,정상,0.5876,0.4124,0.5876,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000009_0.450s.jpg
10,0.5005000231577973,정상,0.6455,0.3545,0.6455,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000010_0.501s.jpg
11,0.550550025473577,정상,0.6428,0.3572,0.6428,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000011_0.551s.jpg
12,0.6006000277893567,정상,0.6574,0.3426,0.6574,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000012_0.601s.jpg
13,0.6506500301051364,정상,0.6623,0.3377,0.6623,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000013_0.651s.jpg
14,0.7007000324209162,정상,0.6682,0.3318,0.6682,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000014_0.701s.jpg
15,0.7507500347366959,정상,0.6407,0.3593,0.6407,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000015_0.751s.jpg
16,0.8008000370524756,정상,0.6652,0.3348,0.6652,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000016_0.801s.jpg
17,0.8508500393682553,정상,0.6285,0.3715,0.6285,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000017_0.851s.jpg
18,0.900900041684035,정상,0.6221,0.3779,0.6221,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000018_0.901s.jpg
19,0.9509500439998148,정상,0.5542,0.4458,0.5542,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000019_0.951s.jpg
20,1.0010000463155946,정상,0.5916,0.4084,0.5916,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000020_1.001s.jpg
21,1.0510500486313743,정상,0.5943,0.4057,0.5943,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000021_1.051s.jpg
22,1.101100050947154,정상,0.6231,0.3769,0.6231,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000022_1.101s.jpg
23,1.1511500532629337,정상,0.5907,0.4093,0.5907,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000023_1.151s.jpg
24,1.2012000555787135,정상,0.5746,0.4254,0.5746,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000024_1.201s.jpg
25,1.2512500578944932,정상,0.5983,0.4017,0.5983,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000025_1.251s.jpg
26,1.301300060210273,정상,0.6022,0.3978,0.6022,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000026_1.301s.jpg
27,1.3513500625260526,정상,0.6053,0.3947,0.6053,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000027_1.351s.jpg
28,1.4014000648418323,정상,0.6232,0.3768,0.6232,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000028_1.401s.jpg
29,1.451450067157612,정상,0.6694,0.3306,0.6694,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000029_1.451s.jpg
30,1.5015000694733918,정상,0.6433,0.3567,0.6433,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000030_1.502s.jpg
31,1.5515500717891715,정상,0.5440,0.4560,0.5440,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000031_1.552s.jpg
32,1.6016000741049512,정상,0.5709,0.4291,0.5709,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000032_1.602s.jpg
33,1.651650076420731,정상,0.5252,0.4748,0.5252,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000033_1.652s.jpg
34,1.7017000787365106,정상,0.5225,0.4775,0.5225,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000034_1.702s.jpg
35,1.7517500810522904,정상,0.5991,0.4009,0.5991,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000035_1.752s.jpg
36,1.80180008336807,정상,0.5713,0.4287,0.5713,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000036_1.802s.jpg
37,1.8518500856838498,정상,0.5683,0.4317,0.5683,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000037_1.852s.jpg
38,1.9019000879996295,정상,0.5972,0.4028,0.5972,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000038_1.902s.jpg
39,1.9519500903154092,정상,0.5482,0.4518,0.5482,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000039_1.952s.jpg
40,2.002000092631189,정상,0.5953,0.4047,0.5953,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000040_2.002s.jpg
41,2.052050094946969,정상,0.6222,0.3778,0.6222,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000041_2.052s.jpg
42,2.1021000972627486,정상,0.6322,0.3678,0.6322,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000042_2.102s.jpg
43,2.1521500995785283,정상,0.6305,0.3695,0.6305,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000043_2.152s.jpg
44,2.202200101894308,정상,0.6717,0.3283,0.6717,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000044_2.202s.jpg
45,2.2522501042100878,정상,0.6647,0.3353,0.6647,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000045_2.252s.jpg
46,2.3023001065258675,정상,0.6341,0.3659,0.6341,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000046_2.302s.jpg
47,2.352350108841647,정상,0.5944,0.4056,0.5944,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000047_2.352s.jpg
48,2.402400111157427,정상,0.5159,0.4841,0.5159,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000048_2.402s.jpg
49,2.4524501134732066,포트홀,0.4311,0.5689,0.5689,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000049_2.452s.jpg
50,2.5025001157889863,정상,0.5993,0.4007,0.5993,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000050_2.503s.jpg
51,2.552550118104766,정상,0.6182,0.3818,0.6182,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000051_2.553s.jpg
52,2.602600120420546,정상,0.6383,0.3617,0.6383,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000052_2.603s.jpg
53,2.6526501227363255,정상,0.6449,0.3551,0.6449,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000053_2.653s.jpg
54,2.702700125052105,정상,0.6115,0.3885,0.6115,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000054_2.703s.jpg
55,2.752750127367885,정상,0.6293,0.3707,0.6293,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000055_2.753s.jpg
56,2.8028001296836647,정상,0.6478,0.3522,0.6478,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000056_2.803s.jpg
57,2.8528501319994444,정상,0.5742,0.4258,0.5742,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000057_2.853s.jpg
58,2.902900134315224,정상,0.5045,0.4955,0.5045,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000058_2.903s.jpg
59,2.952950136631004,정상,0.5361,0.4639,0.5361,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000059_2.953s.jpg
60,3.0030001389467835,정상,0.5346,0.4654,0.5346,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000060_3.003s.jpg
61,3.0530501412625632,정상,0.5808,0.4192,0.5808,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000061_3.053s.jpg
62,3.103100143578343,정상,0.5712,0.4288,0.5712,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000062_3.103s.jpg
63,3.1531501458941227,정상,0.5716,0.4284,0.5716,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000063_3.153s.jpg
64,3.2032001482099024,정상,0.5206,0.4794,0.5206,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000064_3.203s.jpg
65,3.253250150525682,정상,0.4856,0.5144,0.5144,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000065_3.253s.jpg
66,3.303300152841462,포트홀,0.4613,0.5387,0.5387,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000066_3.303s.jpg
67,3.3533501551572416,정상,0.4860,0.5140,0.5140,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000067_3.353s.jpg
68,3.4034001574730213,정상,0.5196,0.4804,0.5196,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000068_3.403s.jpg
69,3.453450159788801,정상,0.5471,0.4529,0.5471,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000069_3.453s.jpg
70,3.5035001621045807,정상,0.5080,0.4920,0.5080,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000070_3.504s.jpg
71,3.5535501644203604,정상,0.5719,0.4281,0.5719,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000071_3.554s.jpg
72,3.60360016673614,정상,0.5743,0.4257,0.5743,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000072_3.604s.jpg
73,3.65365016905192,포트홀,0.4668,0.5332,0.5332,명확한 포트홀,3,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000073_3.654s.jpg
74,3.7037001713676996,정상,0.5261,0.4739,0.5261,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000074_3.704s.jpg
75,3.7537501736834793,정상,0.6385,0.3615,0.6385,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000075_3.754s.jpg
76,3.803800175999259,정상,0.6569,0.3431,0.6569,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000076_3.804s.jpg
77,3.8538501783150387,정상,0.6667,0.3333,0.6667,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000077_3.854s.jpg
78,3.9039001806308185,정상,0.6623,0.3377,0.6623,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000078_3.904s.jpg
79,3.953950182946598,정상,0.5473,0.4527,0.5473,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000079_3.954s.jpg
80,4.004000185262378,정상,0.5362,0.4638,0.5362,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000080_4.004s.jpg
81,4.054050187578158,정상,0.5726,0.4274,0.5726,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000081_4.054s.jpg
82,4.104100189893938,정상,0.5995,0.4005,0.5995,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000082_4.104s.jpg
83,4.154150192209717,정상,0.6106,0.3894,0.6106,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000083_4.154s.jpg
84,4.204200194525497,정상,0.6324,0.3676,0.6324,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000084_4.204s.jpg
85,4.2542501968412765,정상,0.6109,0.3891,0.6109,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000085_4.254s.jpg
86,4.304300199157057,정상,0.5675,0.4325,0.5675,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000086_4.304s.jpg
87,4.354350201472836,정상,0.6050,0.3950,0.6050,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000087_4.354s.jpg
88,4.404400203788616,정상,0.5795,0.4205,0.5795,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000088_4.404s.jpg
89,4.454450206104395,정상,0.5221,0.4779,0.5221,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000089_4.454s.jpg
90,4.5045002084201755,정상,0.5057,0.4943,0.5057,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000090_4.505s.jpg
91,4.554550210735955,정상,0.6200,0.3800,0.6200,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000091_4.555s.jpg
92,4.604600213051735,정상,0.5913,0.4087,0.5913,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000092_4.605s.jpg
93,4.654650215367514,정상,0.6751,0.3249,0.6751,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000093_4.655s.jpg
94,4.704700217683294,정상,0.6629,0.3371,0.6629,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000094_4.705s.jpg
95,4.754750219999074,정상,0.6597,0.3403,0.6597,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000095_4.755s.jpg
96,4.804800222314854,정상,0.5745,0.4255,0.5745,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000096_4.805s.jpg
97,4.854850224630633,정상,0.5027,0.4973,0.5027,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000097_4.855s.jpg
98,4.904900226946413,정상,0.5720,0.4280,0.5720,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000098_4.905s.jpg
99,4.9549502292621925,정상,0.5401,0.4599,0.5401,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000099_4.955s.jpg
100,5.005000231577973,정상,0.6010,0.3990,0.6010,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000100_5.005s.jpg
101,5.055050233893752,정상,0.6430,0.3570,0.6430,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000101_5.055s.jpg
102,5.105100236209532,정상,0.6293,0.3707,0.6293,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000102_5.105s.jpg
103,5.155150238525311,정상,0.6340,0.3660,0.6340,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000103_5.155s.jpg
104,5.205200240841092,정상,0.6265,0.3735,0.6265,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000104_5.205s.jpg
105,5.255250243156871,정상,0.5745,0.4255,0.5745,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000105_5.255s.jpg
106,5.305300245472651,정상,0.5971,0.4029,0.5971,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000106_5.305s.jpg
107,5.35535024778843,정상,0.6392,0.3608,0.6392,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000107_5.355s.jpg
108,5.40540025010421,정상,0.6273,0.3727,0.6273,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000108_5.405s.jpg
109,5.45545025241999,정상,0.6081,0.3919,0.6081,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000109_5.455s.jpg
110,5.50550025473577,정상,0.6492,0.3508,0.6492,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000110_5.506s.jpg
111,5.555550257051549,정상,0.6090,0.3910,0.6090,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000111_5.556s.jpg
112,5.605600259367329,정상,0.6076,0.3924,0.6076,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000112_5.606s.jpg
113,5.655650261683109,정상,0.6447,0.3553,0.6447,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000113_5.656s.jpg
114,5.705700263998889,정상,0.6519,0.3481,0.6519,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000114_5.706s.jpg
115,5.755750266314668,정상,0.6299,0.3701,0.6299,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000115_5.756s.jpg
116,5.805800268630448,정상,0.6605,0.3395,0.6605,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000116_5.806s.jpg
117,5.8558502709462275,정상,0.6600,0.3400,0.6600,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000117_5.856s.jpg
118,5.905900273262008,정상,0.6430,0.3570,0.6430,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000118_5.906s.jpg
119,5.955950275577787,정상,0.6411,0.3589,0.6411,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000119_5.956s.jpg
120,6.006000277893567,정상,0.6035,0.3965,0.6035,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000120_6.006s.jpg
121,6.056050280209346,정상,0.6370,0.3630,0.6370,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000121_6.056s.jpg
122,6.1061002825251265,정상,0.6459,0.3541,0.6459,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000122_6.106s.jpg
123,6.156150284840906,정상,0.6157,0.3843,0.6157,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000123_6.156s.jpg
124,6.206200287156686,정상,0.5887,0.4113,0.5887,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000124_6.206s.jpg
125,6.256250289472465,정상,0.6358,0.3642,0.6358,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000125_6.256s.jpg
126,6.306300291788245,정상,0.6562,0.3438,0.6562,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000126_6.306s.jpg
127,6.356350294104025,정상,0.6677,0.3323,0.6677,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000127_6.356s.jpg
128,6.406400296419805,정상,0.6523,0.3477,0.6523,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000128_6.406s.jpg
129,6.456450298735584,정상,0.6326,0.3674,0.6326,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000129_6.456s.jpg
130,6.506500301051364,정상,0.6438,0.3562,0.6438,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000130_6.507s.jpg
131,6.5565503033671435,정상,0.6316,0.3684,0.6316,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_000131_6.557s.jpg
